sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
PHSENH,CE02SHBP-LJ01D-10-PHSENH110,2025-08-28 15:17:00,nan,ATAPL-91990-00003,"['721-2085']",44.637213,-124.305724,none,none
PHSENH,CE04OSPS-PC01B-4C-PHSENH109,2025-08-05 14:35:00,nan,ATAPL-91990-00001,"['721-2106']",44.369353,-124.954108,none,none
