sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2017-08-04 19:30:00,2018-06-24T02:00:00,ATAPL-58322-00011,"['1297']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00011__20170224.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00011__20170224.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2018-06-24 02:00:00,2019-06-14T05:26:00,ATAPL-58322-00004,"['1131']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00004__20171108.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00004__20171108.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2019-06-14 22:48:00,2020-08-02T19:41:01,ATAPL-58322-00002,"['1129']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00002__20171107.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00002__20171107.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2020-08-03 15:17:57,2021-08-04T20:20:00,ATAPL-58322-00005,"['1132']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00005__20190906.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00005__20190906.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2021-08-24 16:56:08,2022-09-02T20:45:00,ATAPL-58322-00002,"['1129']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00002__20201007.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00002__20201007.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2022-09-15 15:32:00,2023-08-17T01:24:00,ATAPL-58322-00005,"['1132']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00005__20211012.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00005__20211012.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2023-08-17 20:49:00,2024-08-09T06:35:00,ATAPL-58322-00002,"['1129']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00002__20221028.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00002__20221028.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2024-08-09 20:17:00,2025-08-05T14:30:00,ATAPL-58322-00005,"['1132']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00005__20231110.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00005__20231110.dev.lambda
FLORD,RS01SBPS-PC01A-4C-FLORDD103,2025-08-12 15:45:00,nan,ATAPL-58322-00002,"['1129']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00002__20250131.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00002__20250131.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2014-09-29 04:43:00,2015-07-06T00:00:00,ATAPL-58322-00003,"['1130']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORTD/ATAPL-58322-00003__20140929.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00003__20131022.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2015-07-07 20:47:00,2016-07-17T00:00:00,ATAPL-58322-00009,"['1292']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORTD/ATAPL-58322-00009__20150707.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00009__20150416.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2016-07-18 00:19:00,2017-07-28T03:00:00,ATAPL-58322-00003,"['1130']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORTD/ATAPL-58322-00003__20160718.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00003__20160112.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2017-08-04 19:30:00,2018-06-24T02:00:00,ATAPL-58322-00009,"['1292']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00009__20170224.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00009__20170224.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2018-06-24 02:00:00,2018-07-09T12:00:00,ATAPL-58322-00001,"['1028']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00001__20171127.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00001__20171127.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2018-07-09 12:00:00,2019-06-14T05:26:00,ATAPL-58322-00007,"['1195']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00007__20171129.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00007__20171129.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2019-06-14 22:48:00,2020-08-02T19:41:01,ATAPL-58322-00009,"['1292']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00009__20180924.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00009__20180924.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2020-08-03 15:17:57,2021-08-04T20:20:00,ATAPL-58322-00003,"['1130']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00003__20190906.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00003__20190906.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2021-08-24 16:56:08,2022-09-02T20:45:00,ATAPL-58322-00009,"['1292']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00009__20201005.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00009__20201005.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2022-09-15 15:32:00,2023-08-17T01:24:00,ATAPL-58322-00003,"['1130']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00003__20211013.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00003__20211013.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2023-08-17 20:49:00,2024-08-09T06:35:00,ATOSU-58322-00008,"['1150']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATOSU-58322-00008__20221028.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATOSU-58322-00008__20221028.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2024-08-09 20:17:00,2025-08-05T14:30:00,ATAPL-58322-00003,"['1130']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00003__20231030.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00003__20231030.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2025-08-12 15:45:00,2025-08-13T16:00:00,ATOSU-58322-00008,"['1150']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATOSU-58322-00008__20241223.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATOSU-58322-00008__20241223.dev.lambda
FLORD,RS01SBPS-SF01A-3A-FLORTD101,2025-08-14 23:15:00,2026-08-16T21:10:00,ATOSU-58322-00008,"['1150']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATOSU-58322-00008__20241223.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATOSU-58322-00008__20241223.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2014-09-27 13:29:00,2015-07-09T00:00:00,ATAPL-58322-00004,"['1131']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00004__20131025.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00004__20131025.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2015-07-09 00:07:00,2016-07-14T00:00:00,ATAPL-58322-00012,"['1294']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00012__20150429.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00012__20150429.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2016-07-14 21:18:00,2017-07-30T14:00:00,ATAPL-58322-00004,"['1131']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00004__20160114.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00004__20160114.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2017-07-31 04:00:00,2018-07-02T20:30:00,ATAPL-58322-00012,"['1294']",45.830481,-129.753284,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00012__20170224.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00012__20170224.dev.lambda
FLORD,RS03AXPS-PC03A-4C-FLORDD303,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-58322-00012,"['1294']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/FLORDD/ATAPL-58322-00012__20180924.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/FLORDD/ATAPL-58322-00012__20180924.dev.lambda
