sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2018-06-25 00:00:00,2019-06-19T04:17:00,ATOSU-58324-00014,"['1248']",44.369516,-124.953773,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00014__20160722.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00014__20171030.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2019-06-23 22:52:00,2020-08-18T23:40:00,ATOSU-58324-00013,"['1250']",44.369444,-124.95369,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00013__20150803.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00013__20180927.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2020-08-19 02:23:26,2021-08-04T20:20:00,ATOSU-58324-00015,"['1249']",44.369435,-124.953563,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00015__20160722.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00015__20171030.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2021-08-23 22:54:08,2022-08-19T06:13:00,ATOSU-58324-00013,"['1250']",44.369461,-124.953632,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00013__20150803.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00013__20180927.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2022-08-20 02:22:00,2023-08-15T05:00:00,ATOSU-58324-00015,"['1249']",44.369328,-124.953475,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00015__20160722.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00015__20211118.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2023-08-29 00:50:00,2024-08-15T07:25:00,ATOSU-58324-00013,"['1250']",44.369293,-124.953568,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00013__20150803.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00013__20230307.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2024-08-22 15:10:00,2025-08-27T19:23:00,ATOSU-58324-00015,"['1249']",44.369431,-124.953631,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00015__20160722.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00015__20211118.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA105,2025-08-28 03:38:00,nan,ATOSU-58324-00013,"['1250']",44.369328,-124.953475,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATOSU-58324-00013__20150803.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATOSU-58324-00013__20230307.pdf
HYDBBA,CE04OSBP-LJ01C-11-HYDBBA110,2023-08-29 00:50:00,2024-08-15T07:25:00,PIRSN-HYDBBA-00001,"['6640']",44.369293,-124.953568,none,none
HYDBBA,RS01SBPS-PC01A-08-HYDBBA103,2014-09-29 01:53:00,2015-07-06T00:00:00,ATAPL-58324-00005,"['1273']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/HYDBBA/ATAPL-58324-00005__20140929.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/HYDBBA/ATAPL-58324-00005__20131211.pdf
