sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
OPTAAD,CE04OSPS-SF01B-3B-OPTAAD105,2021-08-24 17:11:39,2022-08-10T16:21:00,ATOSU-58332-00008,"['221']",44.374223,-124.956501,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATOSU-58332-00008__20210106.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATOSU-58332-00008__20210107.cal
OPTAAD,CE04OSPS-SF01B-3B-OPTAAD105,2022-08-11 22:00:00,2022-09-03T18:05:00,ATOSU-58332-00003,"['128']",44.374223,-124.956501,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATOSU-58332-00003__20211230.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATOSU-58332-00003__20211230.cal
OPTAAD,CE04OSPS-SF01B-3B-OPTAAD105,2022-09-06 19:00:00,2023-08-15T13:01:00,ATAPL-58332-00004,"['186']",44.374223,-124.956501,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00004__20210129.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00004__20211210.cal
OPTAAD,CE04OSPS-SF01B-3B-OPTAAD105,2023-08-16 15:32:00,2024-08-08T17:15:00,ATAPL-58332-00002,"['166']",44.374223,-124.956501,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00002__20230518.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00002__20230518.cal
OPTAAD,CE04OSPS-SF01B-3B-OPTAAD105,2024-08-09 12:33:00,2025-08-04T21:40:00,ATOSU-58332-00009,"['169']",44.374223,-124.956501,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATOSU-58332-00009__20240418.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATOSU-58332-00009__20211021.cal
OPTAAD,CE04OSPS-SF01B-3B-OPTAAD105,2025-08-05 14:35:00,nan,ATAPL-58332-00002,"['166']",44.369353,-124.954108,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00002__20250304.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00002__20250312.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2014-09-29 04:43:00,2015-07-06T00:00:00,ATAPL-58332-00001,"['134']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00001__20130906.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00001__20130906.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2015-07-07 20:47:00,2016-07-17T00:00:00,ATAPL-58332-00005,"['244']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00005__20150526.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00005__20150527.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2016-07-18 00:19:00,2017-07-28T03:00:00,ATOSU-58332-00009,"['169']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATOSU-58332-00009__20160524.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATOSU-58332-00009__20160525.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2017-08-04 19:30:00,2018-06-24T02:00:00,ATAPL-58332-00004,"['186']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00004__20170414.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00004__20170414.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2018-06-24 02:00:00,2018-07-09T12:00:00,ATAPL-58332-00006,"['251']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00006__20170927.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00006__20170928.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2018-07-09 12:00:00,2019-06-14T05:26:00,ATAPL-58332-00005,"['244']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00005__20171031.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00005__20171031.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2019-06-14 22:48:00,2020-08-02T19:41:01,ATAPL-58332-00004,"['186']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00004__20181105.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00004__20181105.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2020-08-03 15:17:57,2021-08-04T20:20:00,ATAPL-58332-00005,"['244']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00005__20191211.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00005__20191212.cal
OPTAAD,RS01SBPS-SF01A-3B-OPTAAD101,2021-08-24 16:56:08,2022-09-02T20:45:00,ATAPL-58332-00004,"['186']",44.528879,-125.389741,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAD/ATAPL-58332-00004__20210129.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAD/ATAPL-58332-00004__20210129.cal
