sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,githubCalibrationFile,vendorCalibrationFile
DOSTAD,RS03AXPD-DP03A-06-DOSTAD304,2019-07-03 20:30:00,2020-01-17T20:05:00,ATAPL-58320-00001,"['125']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00001__20181111.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPD-DP03A-06-DOSTAD304,2020-08-19 12:00:00,2021-08-27T05:00:00,ATAPL-58320-00010,"['459']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00010__20191009.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPD-DP03A-06-DOSTAD304,2021-08-27 06:00:00,2022-08-28T11:11:38,ATOSU-58320-00018,"['317']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATOSU-58320-00018__20201120.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPD-DP03A-06-DOSTAD304,2022-08-29 00:00:00,nan,ATAPL-58320-00009,"['458']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00009__20211026.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2014-09-27 13:29:00,2015-07-09T00:00:00,ATAPL-58320-00002,"['344']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00002__20140508.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2015-07-09 00:07:00,2016-07-14T00:00:00,ATAPL-58320-00012,"['473']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00012__20150318.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2016-07-14 21:18:00,2017-07-30T14:00:00,ATAPL-58320-00002,"['344']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00002__20160302.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2017-07-31 04:00:00,2018-07-02T20:30:00,ATAPL-58320-00012,"['473']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00012__20170302.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-58320-00012,"['473']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00012__20180910.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-58320-00002,"['344']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00002__20191009.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-58320-00012,"['473']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00012__20201120.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
DOSTAD,RS03AXPS-PC03A-4A-DOSTAD303,2022-08-13 00:57:00,nan,ATAPL-58320-00002,"['344']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/DOSTAD/ATAPL-58320-00002__20211026.csv,https://github.com/oceanobservatories/asset-management/tree/master/calibration/ZPLSCB/ATOSU-63259-00003__20150802.csv
