sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
VADCPB,RS01SBPS-PC01A-06-VADCPB101,2024-08-09 20:17:00,2025-08-05T14:30:00,ATAPL-78520-00003,"['104544']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/VADCPB/ATAPL-78520-00003__20240809.csv,none
VADCPB,RS01SBPS-PC01A-06-VADCPB101,2025-08-12 15:45:00,nan,ATAPL-78520-00001,"['104567']",44.528953,-125.389591,https://github.com/oceanobservatories/asset-management/blob/master/calibration/VADCPB/ATAPL-78520-00001__20250115.csv,none
VADCPB,RS03AXPS-PC03A-06-VADCPB301,2024-08-12 02:34:00,2025-08-06T18:30:00,ATAPL-78520-00004,"['104550']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/VADCPB/ATAPL-78520-00004__20240812.csv,none
VADCPB,RS03AXPS-PC03A-06-VADCPB301,2025-08-07 19:10:00,nan,ATAPL-78520-00002,"['104546']",45.83047,-129.753198,https://github.com/oceanobservatories/asset-management/blob/master/calibration/VADCPB/ATAPL-78520-00002__20250106.csv,none
