sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
OPTAAC,RS01SBPD-DP01A-05-OPTAAC102,2016-08-09 03:16:00,2018-07-25T00:00:00,ATAPL-69943-00007,"['247']",44.527496,-125.380629,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00007__20150826.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00007__20150827.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2014-08-27 09:16:45,2015-07-05T00:00:00,ATAPL-69943-00002,"['155']",44.515267,-125.389809,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00002__20131226.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00002__20131226.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2015-07-06 23:22:40,2016-07-16T00:00:00,ATAPL-69943-00006,"['204']",44.515225,-125.38982,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00006__20141219.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00006__20141222.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2016-07-17 02:10:00,2017-07-29T04:00:00,ATAPL-69943-00002,"['155']",44.515266,-125.389817,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00002__20160413.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00002__20160414.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2017-07-29 19:00:00,2018-06-26T10:00:00,ATAPL-69943-00006,"['204']",44.515232,-125.389826,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00006__20170623.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00006__20170623.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2018-06-26 10:00:00,2019-06-18T05:02:00,ATAPL-69943-00008,"['248']",44.515225,-125.389813,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00008__20180226.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00008__20180226.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2019-06-19 23:42:00,2020-08-03T04:08:00,ATAPL-69943-00009,"['250']",44.515281,-125.389893,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00009__20180622.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00009__20180622.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2020-08-04 16:00:00,2021-08-04T20:20:00,ATAPL-69943-00008,"['248']",44.515179,-125.390001,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00008__20191217.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00008__20191217.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2021-08-24 22:56:07,2022-08-08T17:19:00,ATAPL-69943-00002,"['155']",44.515182,-125.389997,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00002__20210408.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00002__20210409.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2022-08-09 17:37:00,2023-08-17T02:02:00,ATAPL-69943-00008,"['248']",44.515212,-125.389981,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00008__20211117.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00008__20211118.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2023-08-18 14:33:00,2024-08-13T20:34:00,ATAPL-69943-00002,"['155']",44.515235,-125.389973,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00002__20230516.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00002__20230516.cal
OPTAAC,RS01SLBS-LJ01A-11-OPTAAC103,2024-08-14 20:58:00,nan,ATAPL-69943-00008,"['248']",44.515254,-125.389985,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00008__20240416.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00008__20211118.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2014-08-07 17:45:00,2015-06-13T00:00:00,ATAPL-69943-00003,"['156']",45.816847,-129.754157,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00003__20140123.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00003__20140123.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2015-07-13 05:43:00,2016-07-11T00:00:00,ATAPL-69943-00001,"['141']",45.816879,-129.754248,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00001__20130918.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00001__20130918.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2016-07-12 00:00:00,2017-07-31T01:00:00,ATAPL-69943-00003,"['156']",45.81684,-129.754187,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00003__20160426.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00003__20160427.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2017-07-31 22:30:00,2018-07-09T00:30:00,ATOSU-69943-00010,"['191']",45.8168,-129.753998,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATOSU-69943-00010__20170706.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATOSU-69943-00010__20170706.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2018-07-09 00:30:00,2019-06-17T03:33:00,ATAPL-69943-00003,"['156']",45.816816,-129.75403,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00003__20180503.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00003__20180503.dev
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2019-06-17 19:48:00,2020-08-05T15:03:00,ATAPL-69943-00002,"['155']",45.816815,-129.754058,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00002__20180626.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00002__20180627.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2020-08-05 22:55:00,2021-08-03T20:43:00,ATAPL-69943-00003,"['156']",45.816813,-129.754041,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00003__20191210.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00003__20191210.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2021-08-04 17:59:00,2022-08-27T23:46:00,ATAPL-69943-00009,"['250']",45.816809,-129.754041,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00009__20210402.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00009__20210402.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2022-08-29 22:40:00,2023-09-12T21:29:00,ATAPL-69943-00003,"['156']",45.816803,-129.754028,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00003__20220110.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00003__20220111.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2023-09-13 14:04:00,2024-08-30T03:35:00,ATAPL-69943-00009,"['250']",45.816772,-129.754079,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00009__20230623.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00009__20230623.cal
OPTAAC,RS03AXBS-LJ03A-11-OPTAAC303,2024-09-02 21:11:00,nan,ATAPL-69943-00003,"['156']",45.816915,-129.754188,https://github.com/oceanobservatories/asset-management/tree/master/calibration/OPTAAC/ATAPL-69943-00003__20240329.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/OPTAAC/ATAPL-69943-00003__20220111.cal
OPTAAC,RS03AXPS-SF03A-3B-OPTAAD301,2025-08-07 19:10:00,nan,ATSBE-LOANER-00001,"['346']",45.816712,-129.754055,none,none
