sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
HYDLFA,RS01SLBS-MJ01A-05-HYDLFA101,2013-08-08 06:08:55,nan,ATAPL-58693-00005,"['299470']",44.50978,-125.405231,none,none
HYDLFA,RS01SUM1-LJ01B-05-HYDLFA104,2014-09-07 11:25:04,nan,ATAPL-58693-00004,"['299465']",44.56916,-125.147912,none,none
HYDLFA,RS03AXBS-MJ03A-05-HYDLFA301,2014-08-08 11:14:00,nan,ATAPL-58693-00001,"['299463']",45.820189,-129.736708,none,none
HYDLFA,RS03CCAL-MJ03F-06-HYDLFA305,2014-07-26 20:43:24,nan,ATAPL-58693-00003,"['299467']",45.95468,-130.008992,none,none
HYDLFA,RS03ECAL-MJ03E-09-HYDLFA304,2014-07-23 22:50:02,nan,ATAPL-58693-00002,"['299466']",45.939669,-129.973789,none,none
