sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,githubCalibrationFile,vendorCalibrationFile
PHSENA,RS03AXPS-PC03A-4B-PHSENA302,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-58337-00005,"['P0113']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00005__20191125.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00005__20191125.pdf
PHSENA,RS03AXPS-PC03A-4B-PHSENA302,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-58337-00001,"['P0059']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00001__20200909.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00001__20200909.pdf
PHSENA,RS03AXPS-PC03A-4B-PHSENA302,2022-08-13 00:57:00,nan,ATAPL-58337-00004,"['P0110']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00004__20211112.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00004__20211112.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2014-09-27 18:33:00,2015-07-09T00:00:00,ATAPL-58337-00002,"['P0112']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00002__20131107.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00002__20131107.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2015-07-09 04:16:00,2016-07-14T00:00:00,ATAPL-58337-00009,"['P0161']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00009__20150514.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00009__20150514.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2016-07-14 21:18:00,2017-07-30T14:00:00,ATAPL-58337-00005,"['P0113']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00005__20160506.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00005__20160506.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2017-07-31 04:00:00,2018-07-02T20:30:00,ATAPL-58337-00009,"['P0161']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00009__20170214.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00009__20170214.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-58337-00009,"['P0161']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00009__20180827.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00009__20180827.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-58337-00002,"['P0112']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00002__20191011.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00002__20191011.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-58337-00009,"['P0161']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00009__20200920.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00009__20200920.pdf
PHSENA,RS03AXPS-SF03A-2D-PHSENA301,2022-08-13 00:57:00,nan,ATAPL-58337-00002,"['P0112']",https://github.com/oceanobservatories/asset-management/tree/master/calibration/PHSENA/ATAPL-58337-00002__20211027.csv,https://github.com/OOI-CabledArray/calibrationFiles/tree/master/PHSENA/ATAPL-58337-00002__20211027.pdf
