sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
OBSBBA,RS01SLBS-MJ01A-05-OBSBBA102,2013-08-08 06:08:55,nan,ATAPL-58328-00005,"['T1074', 'T5CP3-ALICE']",44.509791,-125.405258,none,none
OBSBBA,RS01SUM1-LJ01B-05-OBSBBA101,2014-09-07 11:25:04,nan,ATAPL-58328-00004,"['T1077', 'T5CP3-SARAH']",44.569157,-125.1479,none,none
OBSBBA,RS03AXBS-MJ03A-05-OBSBBA303,2014-08-08 11:14:00,nan,ATAPL-58328-00001,"['T1076', 'T5CP3-RUTH']",45.820176,-129.736709,none,none
OBSBBA,RS03CCAL-MJ03F-06-OBSBBA301,2014-07-26 20:43:24,nan,ATAPL-58328-00003,"['T1075', 'T5CP3-MARTHA']",45.954683,-130.008979,none,none
OBSBBA,RS03ECAL-MJ03E-09-OBSBBA302,2014-07-23 22:50:02,nan,ATAPL-58328-00002,"['T1073', 'T5CP3-LIZA']",45.939671,-129.973776,none,none
