sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
MASSPA,RS01SUM2-MJ01B-06-MASSPA101,2014-09-02 22:11:47,2016-07-22T00:00:00,ATAPL-58325-00001,"['LTDISMS001', '0166']",44.569986,-125.146793,none,none
MASSPA,RS01SUM2-MJ01B-06-MASSPA101,2016-07-28 20:03:00,2017-08-10T23:00:00,ATAPL-58325-00002,"['LTDISMS002', '0166']",44.569947,-125.146788,none,none
MASSPA,RS01SUM2-MJ01B-06-MASSPA101,2017-08-11 23:00:00,2018-06-28T22:00:00,ATAPL-58325-00002,"['LTDISMS002', '0166']",44.569934,-125.146636,none,none
MASSPA,RS01SUM2-MJ01B-06-MASSPA101,2018-06-28 22:00:00,2019-06-23T20:33:00,ATAPL-58325-00003,"['LTDISMS003', '0275']",44.569939,-125.146636,none,none
MASSPA,RS03INT1-MJ03C-06-MASSPA301,2014-07-27 20:23:00,2015-07-11T17:18:41,ATAPL-58325-00003,"['LTDISMS003', '0275']",45.926163,-129.978982,none,none
MASSPA,RS03INT1-MJ03C-06-MASSPA301,2015-07-11 17:18:41,2016-07-27T00:00:00,ATAPL-58325-00004,"['LTDISMS004', '175']",45.926169,-129.978984,none,none
MASSPA,RS03INT1-MJ03C-06-MASSPA301,2016-07-28 20:18:00,2017-08-15T07:30:00,ATAPL-58325-00003,"['LTDISMS003', '0275']",45.926163,-129.978982,none,none
MASSPA,RS03INT1-MJ03C-06-MASSPA301,2017-08-22 10:30:00,2018-07-06T04:30:00,ATAPL-58325-00001,"['LTDISMS001', '0166']",45.926269,-129.979033,none,none
MASSPA,RS03INT1-MJ03C-06-MASSPA301,2018-07-06 04:30:00,2019-07-03T01:58:00,ATAPL-58325-00002,"['LTDISMS002', '0166']",45.926269,-129.979033,none,none
