sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
CAMDS,RS03AXPS-PC03A-07-CAMDSC302,2019-06-14 13:26:00,2020-08-04T18:59:10,ATAPL-78437-00002,"['SUBC18831', 'SUBC18827', 'SUBC18828', 'SUBC18902', 'SUBC18905']",45.83047,-129.753198,none,none
CAMDS,RS03AXPS-PC03A-07-CAMDSC302,2020-08-05 15:16:07,2021-08-03T01:26:00,ATAPL-78437-00003,"['SUBC18832', 'SUBC18829', 'SUBC18836', 'SUBC18903', 'SUBC18904']",45.83047,-129.753198,none,none
CAMDS,RS03AXPS-PC03A-07-CAMDSC302,2021-08-04 18:00:00,2022-08-12T00:38:00,ATAPL-78437-00012,"['SUBC20119', 'SUBC20149', 'SUBC20146', 'SUBC20101', 'SUBC20112']",45.83047,-129.753198,none,none
CAMDS,RS03AXPS-PC03A-07-CAMDSC302,2022-08-13 00:57:00,2023-08-25T13:14:00,ATAPL-78437-00001,"['SUBC18830', 'SUBC18825', 'SUBC18826', 'SUBC18901', 'SUBC18907']",45.83047,-129.753198,none,none
CAMDS,RS03AXPS-PC03A-07-CAMDSC302,2023-08-26 05:50:00,2024-08-11T15:42:00,ATAPL-78437-00003,"['SUBC18832', 'SUBC18829', 'SUBC18836', 'SUBC18903', 'SUBC18904']",45.83047,-129.753198,none,none
CAMDS,RS03AXPS-PC03A-07-CAMDSC302,2024-08-12 02:34:00,2025-08-06T18:30:00,ATAPL-78437-00002,"['SUBC18831', 'SUBC18827', 'SUBC18828', 'SUBC18902', 'SUBC18905']",45.83047,-129.753198,none,none
CAMDS,RS03AXPS-PC03A-07-CAMDSC302,2025-08-07 19:10:00,,ATAPL-78437-00003,"['SUBC18832', 'SUBC18829', 'SUBC18836', 'SUBC18903', 'SUBC18904']",45.83047,-129.753198,none,none
CAMDS,RS03INT1-MJ03C-05-CAMDSB303,2020-08-08 16:41:00,2021-08-29T02:12:00,ATAPL-78437-00008,"['SUBC19008', 'SUBC19032', 'SUBC19033', 'SUBC18913', 'SUBC18928']",45.926237,-129.979102,none,none
CAMDS,RS03INT1-MJ03C-05-CAMDSB303,2021-08-30 06:15:00,2023-09-04T11:47:00,ATAPL-78437-00010,"['SUBC20117', 'SUBC20160', 'SUBC20159', 'SUBC19011', 'SUBC19023']",45.926273,-129.979037,none,none
CAMDS,RS03INT1-MJ03C-05-CAMDSB303,2023-09-05 13:37:00,2024-08-12T16:31:00,ATAPL-78437-00006,"['SUBC19006', 'SUBC19977', 'SUBC19983', 'SUBC18916', 'SUBC18919']",45.926282,-129.979044,none,none
CAMDS,RS03INT1-MJ03C-05-CAMDSB303,2024-08-13 16:15:00,2025-08-19T14:12:00,ATAPL-78437-00008,"['SUBC19008', 'SUBC19032', 'SUBC19033', 'SUBC18913', 'SUBC18928']",45.926254,-129.979046,none,none
CAMDS,RS03INT1-MJ03C-05-CAMDSB303,2025-08-19 18:07:00,2026-08-15T01:33:00,ATAPL-78437-00004,"['SUBC18833', 'SUBC18837', 'SUBC18838', 'SUBC18906', 'SUBC18908']",45.926267,-129.979057,none,none
CAMDS,RS03INT1-MJ03C-05-CAMDSB303,2026-08-15 10:28:00,,ATAPL-78437-00007,"['SUBC19007', 'SUBC19034', 'SUBC19035', 'SUBC18926', 'SUBC18930']",45.92627,-129.979056,none,none
