sensorType,referenceDesignator,startTime,endTime,assetID,instrumentSN,lat,lon,githubCalibrationFile,vendorCalibrationFile
CTDPFB,RS03ASHS-MJ03B-10-CTDPFB304,2022-08-16 00:00:00,2023-09-05T21:02:00,ATCWK-67627-00007,"['16-50210']",45.933755,-130.013879,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00007__20211029.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00007__20211029.xmlcon
CTDPFB,RS03ASHS-MJ03B-10-CTDPFB304,2023-09-06 00:02:00,nan,ATCWK-67627-00006,"['16-50209']",45.933755,-130.013879,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00006__20221028.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00006__20221028.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2014-08-07 17:45:00,2015-06-13T00:00:00,ATAPL-67627-00003,"['16P71179-50031']",45.816847,-129.754157,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00003__20140507.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00003__20140507.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2015-07-13 05:43:00,2016-07-11T00:00:00,ATAPL-67627-00005,"['16-50128']",45.816879,-129.754248,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00005__20150510.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00005__20150510.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2016-07-12 00:00:00,2017-07-31T01:00:00,ATAPL-67627-00003,"['16P71179-50031']",45.81684,-129.754187,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00003__20160227.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00003__20160227.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2017-07-31 22:30:00,2018-07-09T00:30:00,ATAPL-67627-00005,"['16-50128']",45.8168,-129.753998,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00005__20170307.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00005__20170307.pdf
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2018-07-09 00:30:00,2019-06-17T03:33:00,ATAPL-67627-00003,"['16P71179-50031']",45.816816,-129.75403,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00003__20170830.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00003__20170830.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2019-06-17 19:48:00,2020-08-05T15:03:00,ATAPL-67627-00004,"['16-50119']",45.816815,-129.754058,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00004__20180810.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00004__20180810.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2020-08-05 22:55:00,2021-08-03T20:43:00,ATAPL-67627-00003,"['16P71179-50031']",45.816813,-129.754041,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00003__20190822.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00003__20190822.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2021-08-04 17:59:00,2022-08-27T23:46:00,ATAPL-67627-00005,"['16-50128']",45.816809,-129.754041,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00005__20201004.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00005__20201004.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2022-08-29 22:40:00,2023-09-12T21:29:00,ATAPL-67627-00003,"['16P71179-50031']",45.816803,-129.754028,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00003__20211028.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00003__20211028.xmlcon
CTDPFB,RS03AXBS-LJ03A-12-CTDPFB301,2023-09-13 14:04:00,nan,ATAPL-67627-00005,"['16-50128']",45.816803,-129.754028,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00005__20221013.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00005__20221013.xmlcon
CTDPFB,RS03CCAL-MJ03F-12-CTDPFB305,2021-08-28 17:40:00,2022-08-13T21:45:00,ATCWK-67627-00011,"['16-50327']",45.954851,-130.008838,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00011__20200220.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00011__20200220.xmlcon
CTDPFB,RS03CCAL-MJ03F-12-CTDPFB305,2022-08-14 15:54:00,2022-08-30T01:41:00,ATCWK-67627-00009,"['16-50325']",45.954823,-130.008905,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00009__20211031.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00009__20211031.xmlcon
CTDPFB,RS03CCAL-MJ03F-12-CTDPFB305,2022-08-31 09:17:00,2023-09-13T05:54:00,ATAPL-67627-00001,"['16P66805-6943']",45.954823,-130.008905,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATAPL-67627-00001__20211028.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATAPL-67627-00001__20211028.xmlcon
CTDPFB,RS03CCAL-MJ03F-12-CTDPFB305,2023-09-13 20:27:00,nan,ATCWK-67627-00011,"['16-50327']",45.954823,-130.008905,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00011__20221013.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00011__20221013.xmlcon
CTDPFB,RS03ECAL-MJ03E-12-CTDPFB306,2020-08-17 02:40:00,2021-08-26T20:59:00,ATCWK-67627-00008,"['16-50321']",45.939878,-129.97417,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00008__20200209.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00008__20200209.xmlcon
CTDPFB,RS03ECAL-MJ03E-12-CTDPFB306,2021-08-28 00:00:00,2022-08-14T22:52:00,ATCWK-67627-00010,"['16-50326']",45.939833,-129.974129,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00010__20200315.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00010__20200315.xmlcon
CTDPFB,RS03ECAL-MJ03E-12-CTDPFB306,2022-08-16 00:00:00,2023-09-16T19:30:00,ATCWK-67627-00008,"['16-50321']",45.939836,-129.974092,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00008__20211029.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00008__20211029.xmlcon
CTDPFB,RS03ECAL-MJ03E-12-CTDPFB306,2023-09-17 15:48:00,nan,ATCWK-67627-00010,"['16-50326']",45.939836,-129.974092,https://github.com/oceanobservatories/asset-management/tree/master/calibration/CTDPFB/ATCWK-67627-00010__20221013.csv,https://github.com/OOI-CabledArray/calibrationFiles/blob/master/CTDPFB/ATCWK-67627-00010__20221013.xmlcon
