referenceDesignator,deployYear,deployment,latitude,longitude,deploymentDepth,waterDepth
CE04OSPS-SF01B-3A-FLORTD104,2020,7,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3A-FLORTD104,2021,8,44.374225,-124.956429,N/A,574
CE04OSPS-SF01B-3A-FLORTD104,2022,9,44.369353,-124.954108,N/A,574
CE04OSPS-SF01B-3B-OPTAAD105,2014,1,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3B-OPTAAD105,2015,2,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3B-OPTAAD105,2016,3,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3B-OPTAAD105,2017,4,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3B-OPTAAD105,2018,5,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3B-OPTAAD105,2019,6,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3B-OPTAAD105,2020,7,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3B-OPTAAD105,2021,8,44.374225,-124.956429,N/A,574
CE04OSPS-SF01B-3B-OPTAAD105,2022,9,44.369353,-124.954108,N/A,574
CE04OSPS-SF01B-3C-PARADA102,2014,1,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3C-PARADA102,2015,2,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3C-PARADA102,2016,3,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3C-PARADA102,2017,4,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3C-PARADA102,2018,5,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3C-PARADA102,2019,6,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3C-PARADA102,2020,7,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3C-PARADA102,2021,8,44.374225,-124.956429,N/A,574
CE04OSPS-SF01B-3C-PARADA102,2022,9,44.369353,-124.954108,N/A,574
CE04OSPS-SF01B-3D-SPKIRA102,2014,1,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3D-SPKIRA102,2015,2,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3D-SPKIRA102,2016,3,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3D-SPKIRA102,2017,4,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-3D-SPKIRA102,2018,5,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3D-SPKIRA102,2019,6,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3D-SPKIRA102,2020,7,44.374225,-124.956429,197,574
CE04OSPS-SF01B-3D-SPKIRA102,2021,8,44.374225,-124.956429,N/A,574
CE04OSPS-SF01B-3D-SPKIRA102,2022,9,44.369353,-124.954108,N/A,574
CE04OSPS-SF01B-4A-NUTNRA102,2014,1,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4A-NUTNRA102,2015,2,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4A-NUTNRA102,2016,3,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4A-NUTNRA102,2017,4,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4A-NUTNRA102,2018,5,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4A-NUTNRA102,2019,6,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4A-NUTNRA102,2020,7,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4A-NUTNRA102,2021,8,44.374225,-124.956429,N/A,574
CE04OSPS-SF01B-4A-NUTNRA102,2022,9,44.369353,-124.954108,N/A,574
CE04OSPS-SF01B-4B-VELPTD106,2014,1,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4B-VELPTD106,2015,2,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4B-VELPTD106,2016,3,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4B-VELPTD106,2017,4,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4B-VELPTD106,2018,5,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4B-VELPTD106,2019,6,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4B-VELPTD106,2020,7,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4B-VELPTD106,2021,8,44.374225,-124.956429,N/A,574
CE04OSPS-SF01B-4B-VELPTD106,2022,9,44.369353,-124.954108,N/A,574
CE04OSPS-SF01B-4F-PCO2WA102,2014,1,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4F-PCO2WA102,2015,2,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4F-PCO2WA102,2016,3,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4F-PCO2WA102,2017,4,44.374163,-124.956480,N/A,574
CE04OSPS-SF01B-4F-PCO2WA102,2018,5,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4F-PCO2WA102,2019,6,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4F-PCO2WA102,2020,7,44.374225,-124.956429,197,574
CE04OSPS-SF01B-4F-PCO2WA102,2021,8,44.374225,-124.956429,N/A,574
CE04OSPS-SF01B-4F-PCO2WA102,2022,9,44.369353,-124.954108,N/A,574
RS01SBPD-DP01A-00-ENG000000,2014,1,44.527467,-125.380673,N/A,2901
RS01SBPD-DP01A-00-ENG000000,2015,2,44.527636,-125.380868,N/A,2900
RS01SBPD-DP01A-00-ENG000000,2016,3,44.527496,-125.380629,N/A,2903
RS01SBPD-DP01A-00-ENG000000,2018,4,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-00-ENG000000,2019,5,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-00-ENG000000,2020,6,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-00-ENG000000,2021,7,44.527512,-125.380619,N/A,2900
RS01SBPD-DP01A-00-ENG000000,2022,8,44.527052,-125.380200,N/A,2900
RS01SBPD-DP01A-01-CTDPFL104,2014,1,44.527467,-125.380673,N/A,2901
RS01SBPD-DP01A-01-CTDPFL104,2015,2,44.527636,-125.380868,N/A,2900
RS01SBPD-DP01A-01-CTDPFL104,2016,3,44.527496,-125.380629,N/A,2903
RS01SBPD-DP01A-01-CTDPFL104,2018,4,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-01-CTDPFL104,2019,5,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-01-CTDPFL104,2020,6,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-01-CTDPFL104,2021,7,44.527512,-125.380619,N/A,2900
RS01SBPD-DP01A-01-CTDPFL104,2022,8,44.527052,-125.380200,N/A,2900
RS01SBPD-DP01A-02-VEL3DA103,2014,1,44.527467,-125.380673,N/A,2901
RS01SBPD-DP01A-02-VEL3DA103,2015,2,44.527636,-125.380868,N/A,2900
RS01SBPD-DP01A-02-VEL3DA103,2016,3,44.527496,-125.380629,N/A,2903
RS01SBPD-DP01A-02-VEL3DA103,2018,4,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-02-VEL3DA103,2019,5,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-02-VEL3DA103,2020,6,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-02-VEL3DA103,2021,7,44.527512,-125.380619,N/A,2900
RS01SBPD-DP01A-02-VEL3DA103,2022,8,44.527052,-125.380200,N/A,2900
RS01SBPD-DP01A-03-FLCDRA102,2014,1,44.527467,-125.380673,N/A,2901
RS01SBPD-DP01A-03-FLCDRA102,2015,2,44.527636,-125.380868,N/A,2900
RS01SBPD-DP01A-03-FLCDRA102,2016,3,44.527496,-125.380629,N/A,2903
RS01SBPD-DP01A-03-FLCDRA102,2018,4,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-03-FLCDRA102,2019,5,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-03-FLCDRA102,2020,6,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-03-FLCDRA102,2021,7,44.527512,-125.380619,N/A,2900
RS01SBPD-DP01A-03-FLCDRA102,2022,8,44.527052,-125.380200,N/A,2900
RS01SBPD-DP01A-04-FLNTUA102,2014,1,44.527467,-125.380673,N/A,2901
RS01SBPD-DP01A-04-FLNTUA102,2015,2,44.527636,-125.380868,N/A,2900
RS01SBPD-DP01A-04-FLNTUA102,2016,3,44.527496,-125.380629,N/A,2903
RS01SBPD-DP01A-04-FLNTUA102,2018,4,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-04-FLNTUA102,2019,5,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-04-FLNTUA102,2020,6,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-04-FLNTUA102,2021,7,44.527512,-125.380619,N/A,2900
RS01SBPD-DP01A-04-FLNTUA102,2022,8,44.527052,-125.380200,N/A,2900
RS01SBPD-DP01A-05-OPTAAC102,2015,1,44.527636,-125.380868,N/A,2901
RS01SBPD-DP01A-05-OPTAAC102,2016,2,44.527496,-125.380629,N/A,2900
RS01SBPD-DP01A-06-DOSTAD104,2014,1,44.527467,-125.380673,N/A,2901
RS01SBPD-DP01A-06-DOSTAD104,2015,2,44.527636,-125.380868,N/A,2900
RS01SBPD-DP01A-06-DOSTAD104,2016,3,44.527496,-125.380629,N/A,2903
RS01SBPD-DP01A-06-DOSTAD104,2018,4,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-06-DOSTAD104,2019,5,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-06-DOSTAD104,2020,6,44.527458,-125.380328,N/A,2903
RS01SBPD-DP01A-06-DOSTAD104,2021,7,44.527512,-125.380619,N/A,2900
RS01SBPD-DP01A-06-DOSTAD104,2022,8,44.527052,-125.380200,N/A,2900
RS01SBPS-PC01A-05-ADCPTD102,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-05-ADCPTD102,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-05-ADCPTD102,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-05-ADCPTD102,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-05-ADCPTD102,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-05-ADCPTD102,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-05-ADCPTD102,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-05-ADCPTD102,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-05-ADCPTD102,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-PC01A-06-VADCPA101,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-06-VADCPA101,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-06-VADCPA101,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-06-VADCPA101,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-06-VADCPA101,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-06-VADCPA101,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-06-VADCPA101,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-06-VADCPA101,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-06-VADCPA101,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-PC01A-07-CAMDSC102,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-07-CAMDSC102,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-07-CAMDSC102,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-07-CAMDSC102,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-07-CAMDSC102,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-07-CAMDSC102,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-07-CAMDSC102,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-07-CAMDSC102,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-07-CAMDSC102,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-PC01A-08-HYDBBA103,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-08-HYDBBA103,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-08-HYDBBA103,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-08-HYDBBA103,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-08-HYDBBA103,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-08-HYDBBA103,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-08-HYDBBA103,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-08-HYDBBA103,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-08-HYDBBA103,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-PC01A-4A-CTDPFA103,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-CTDPFA103,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-CTDPFA103,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-CTDPFA103,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-CTDPFA103,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-CTDPFA103,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-CTDPFA103,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-CTDPFA103,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-4A-CTDPFA103,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-PC01A-4A-DOSTAD103,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-DOSTAD103,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-DOSTAD103,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-DOSTAD103,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-DOSTAD103,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-DOSTAD103,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-DOSTAD103,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4A-DOSTAD103,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-4A-DOSTAD103,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-PC01A-4B-PHSENA102,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4B-PHSENA102,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4B-PHSENA102,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4B-PHSENA102,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4B-PHSENA102,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4B-PHSENA102,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4B-PHSENA102,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4B-PHSENA102,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-4B-PHSENA102,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-PC01A-4C-FLORDD103,2014,1,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4C-FLORDD103,2015,2,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4C-FLORDD103,2016,3,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4C-FLORDD103,2017,4,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4C-FLORDD103,2018,5,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4C-FLORDD103,2019,6,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4C-FLORDD103,2020,7,44.528949,-125.389664,196,2904
RS01SBPS-PC01A-4C-FLORDD103,2021,8,44.528879,-125.389741,195,2904
RS01SBPS-PC01A-4C-FLORDD103,2022,9,44.515161,-125.389899,195,2904
RS01SBPS-SF01A-2A-CTDPFA102,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-2A-CTDPFA102,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-2A-DOFSTA102,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-2D-PHSENA101,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-3A-FLORTD101,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-3B-OPTAAD101,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-3C-PARADA101,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-3D-SPKIRA101,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-4A-NUTNRA101,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-4B-VELPTD102,2022,10,44.515161,-125.389899,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2014,1,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2015,2,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2016,3,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2017,4,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2018,5,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2018,6,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2019,7,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2020,8,44.528949,-125.389664,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2021,9,44.528879,-125.389741,N/A,2904
RS01SBPS-SF01A-4F-PCO2WA101,2022,10,44.515161,-125.389899,N/A,2904
RS01SLBS-LJ01A-05-HPIESA101,2014,1,44.522289,-125.380506,2897,2897
RS01SLBS-LJ01A-05-HPIESA101,2015,2,44.522305,-125.380407,2900,2900
RS01SLBS-LJ01A-05-HPIESA101,2016,3,44.522315,-125.380309,2904,2904
RS01SLBS-LJ01A-05-HPIESA101,2017,4,44.522179,-125.380290,2884,2884
RS01SLBS-LJ01A-05-HPIESA101,2019,5,44.522262,-125.380412,2906,2906
RS01SLBS-LJ01A-05-HPIESA101,2021,6,44.522193,-125.380139,2901,2901
RS01SLBS-LJ01A-05-HPIESA101,2022,7,44.515229,-125.389891,2905,2905
RS01SLBS-LJ01A-09-HYDBBA102,2014,1,44.515212,-125.389836,2903,2903
RS01SLBS-LJ01A-09-HYDBBA102,2015,2,44.515179,-125.389881,2902,2902
RS01SLBS-LJ01A-09-HYDBBA102,2016,3,44.515119,-125.389925,2907,2907
RS01SLBS-LJ01A-09-HYDBBA102,2017,4,44.515087,-125.390018,2888,2888
RS01SLBS-LJ01A-09-HYDBBA102,2020,5,44.515055,-125.390015,2908,2908
RS01SLBS-LJ01A-09-HYDBBA102,2022,6,44.515040,-125.389950,2908,2908
RS01SLBS-LJ01A-10-ADCPTE101,2014,1,44.515212,-125.389836,2903,2903
RS01SLBS-LJ01A-10-ADCPTE101,2015,2,44.515179,-125.389881,2902,2902
RS01SLBS-LJ01A-10-ADCPTE101,2016,3,44.515203,-125.389850,2906,2906
RS01SLBS-LJ01A-10-ADCPTE101,2017,4,44.515242,-125.389962,2892,2892
RS01SLBS-LJ01A-10-ADCPTE101,2020,5,44.515244,-125.389956,2907,2907
RS01SLBS-LJ01A-11-OPTAAC103,2014,1,44.515267,-125.389809,2903,2903
RS01SLBS-LJ01A-11-OPTAAC103,2015,2,44.515225,-125.389820,2903,2903
RS01SLBS-LJ01A-11-OPTAAC103,2016,3,44.515266,-125.389817,2907,2907
RS01SLBS-LJ01A-11-OPTAAC103,2017,4,44.515232,-125.389826,2888,2888
RS01SLBS-LJ01A-11-OPTAAC103,2018,5,44.515225,-125.389813,2907,2907
RS01SLBS-LJ01A-11-OPTAAC103,2019,6,44.515281,-125.389893,2907,2907
RS01SLBS-LJ01A-11-OPTAAC103,2020,7,44.515179,-125.390001,2908,2908
RS01SLBS-LJ01A-11-OPTAAC103,2021,8,44.515182,-125.389997,2904,2904
RS01SLBS-LJ01A-11-OPTAAC103,2022,9,44.515229,-125.389891,2905,2905
RS01SLBS-LJ01A-12-CTDPFB101,2014,1,44.515267,-125.389809,2903,2903
